Measure Time,Commanded trajectory,Real trajectory,Curve
2024-09-02 20:58:55.912580,"(-43.3, 10.7894)","(631, 2729)","[27 27 28 29 22 25 25 23 25 27 27 25 29 28 29 28 29 30 28 29 28 28 26 27
 25 25 23 24 21 22 19 20 17 18 16 17 13 15 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 10 10 10 10 10 10 14 11 17 16
 16 17 19 17 24 21 23 23 26 23 27 27 32 29 43 38 48 47 47 48 44 46 40 42
 35 38 31 33 24 30 23 24 22 23 21 22 19 20 17 18 16 16 15 15 14 14 13 14
 12 13 12 12 12 12 12 12]"
2024-09-02 20:59:10.287756,"(-58.88, 10.2782)","(411, 2735)","[28 26 30 30 25 27 26 25 26 27 29 26 31 30 30 30 31 31 29 30 29 29 27 28
 26 26 23 25 23 23 21 22 20 20 18 19 15 16 13 14 12 12 11 11 11 11 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 16 16 11 16 11 11 17 16 19 18 19 19
 19 19 19 19 26 22 25 26 26 24 26 27 34 30 44 40 49 48 49 50 47 48 42 45
 38 40 34 36 25 32 25 25 23 24 21 22 20 21 18 19 17 18 16 17 16 16 15 15
 14 14 14 14 14 14 13 13]"
2024-09-02 20:59:24.656052,"(-74.79, 10.5686)","(194, 2730)","[26 24 28 28 23 25 25 23 26 28 29 26 32 30 30 30 31 31 29 30 29 29 27 28
 26 26 24 25 23 23 22 23 21 21 19 20 16 18 14 15 12 13 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 17 11
 18 18 22 19 26 24 26 26 29 26 30 31 35 32 46 41 51 50 51 52 49 50 45 47
 41 43 36 38 32 34 25 30 24 25 22 23 21 22 19 20 17 18 16 17 16 16 15 15
 14 15 13 14 12 13 12 12]"
2024-09-02 20:59:38.833320,"(-90, 12.0)","(4, 2717)","[20  5 22 23 19 20 20 18 24 23 25 25 25 25 25 25 24 24 23 23 22 23 21 22
 20 21 18 19 16 17 14 15 11 13 10 11 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 16 14 20 18 23 22 27 25 29 29 32 30 42 38 45 45 42 44 42 42 40 41
 37 39 34 36 29 31 22 26 20 21 18 19 16 17 14 15 13 14 12 12 11 11 11 11
 10 10 10 10 10 10 10 10]"
2024-09-02 21:00:14.216750,"(76.7, -15.7894)","(1854, -15.7894)","[19  9 21 22 19 20 18 18 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 18 13 24 22 23 23 27 22 36 32 37 37 34 37
 29 32 24 26 21 22 22 22 23 23 19 21 18 15 23 21 23 23 23 23 22 22 23 23
 22 22 22 22 28 25 31 30 32 32 30 31 28 29 20 26 19 20 18 19 17 17 15 16
 13 14 11 12 10 10  9 10]"
2024-09-02 21:00:30.112682,"(61.12, -15.2782)","(1712, 3011)","[19  9 21 22 19 20 18 18 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 13 10 18 15 30 21 42 37 45 44 43 44
 38 41 31 34 28 29 34 30 37 38 35 37 28 32 25 26 26 25 27 27 28 27 32 30
 32 33 30 32 22 29 22 23 21 21 20 20 20 20 18 19 17 17 16 16 14 15 13 14
 11 12 11 11 11 11 10 11]"
2024-09-02 21:00:44.481492,"(45.21, -15.5686)","(1573, 3014)","[19 14 21 22 18 20 18 18 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 13 11 25 18
 38 33 42 41 41 42 39 40 36 38 34 35 31 32 32 31 34 33 33 34 32 33 31 32
 31 31 30 30 29 29 22 27 21 22 20 20 25 23 20 25 20 20 20 20 20 20 20 20
 19 19 18 19 16 17 14 15]"
2024-09-02 21:00:58.647521,"(30.0, -17.0)","(1439, 3024)","[19  7 21 22 18 20 18 18 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 14  9 15 15 12 15 13 12 14 15 13 14 17 13 23 20 30 24 38 35 38 39 37 37
 41 39 40 41 35 37 33 34 32 33 32 32 31 32 30 31 27 29 21 22 19 20 18 18
 16 17 15 15 14 15 13 14]"
2024-09-02 21:01:12.615361,"(16.7, -15.7894)","(1317, 3017)","[19 10 21 22 18 20 18 18 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 17 14 19 19 18 18
 18 17 26 21 33 30 35 34 36 36 40 37 43 42 42 43 40 42 39 38 39 39 37 38
 33 35 32 32 37 34 38 38 37 38 35 36 33 34 26 31 26 26 26 26 25 25 24 24
 24 24 24 24 23 24 22 23]"
2024-09-02 21:01:26.988990,"(1.12, -15.2783)","(1157, 3013)","[19 11 21 22 18 20 18 18 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 16  9 25 21 26 26 23 25
 19 21 28 21 40 35 45 43 47 46 48 48 47 48 43 46 39 41 35 37 32 34 29 31
 24 28 24 24 24 24 29 24 34 33 34 34 31 32 25 30 25 25 24 25 23 24 21 22
 19 20 18 18 17 18 16 17]"
2024-09-02 21:01:41.364492,"(-14.79, -15.5686)","(1014, 3015)","[19  7 21 22 18 20 18 18 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 19 10
 33 28 36 36 35 36 29 32 23 26 19 21 12 18 20 12 34 26 46 42 48 48 46 47
 41 44 37 38 40 39 40 40 42 39 43 43 42 43 38 40 35 36 34 34 34 34 33 34
 28 31 27 27 25 26 27 24 30 29 29 29 25 25 24 25 24 24 22 23 20 21 18 19
 15 16 13 14 12 13 11 11]"
2024-09-02 21:01:55.523499,"(-30.0, -17.0)","(815, 3026)","[19  6 21 22 18 20 18 18 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 15 12 17 16 16 16
 14 15 14 14 12 11 13 12 14 15 13 14 12 13 15 11 18 16 19 19 18 19 17 18
 16 17 12 12 14 12 22 19 26 26 26 26 24 25 20 22 14 19 14 14 12 13 11 12
  9 10  9  9  9  9  9  9]"
2024-09-02 21:02:09.486537,"(-43.3, -15.7894)","(630, 3019)","[19  6 21 22 18 20 18 18 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 25 21 37 31 42 41 42 43 38 41 33 35
 30 31 28 29 27 28 27 27 26 26 22 24 17 18 15 16 13 14 11 12 10 10 10 10
 10 10  9 10  9  9  9  9]"
2024-09-02 21:02:23.864945,"(-58.88, -15.2782)","(411, 3014)","[19 11 21 22 18 20 18 18 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 22 14 33 28 36 35 36 36 34 35 30 32 26 28
 24 24 27 25 31 29 34 33 33 34 30 32 19 27 18 18 15 17 13 14 10 11  8  9
  7  7  8  8  9  9  9  9]"
2024-09-02 21:02:38.241840,"(-74.79, -15.5686)","(194, 3016)","[19  8 21 21 18 20 18 18 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10  9 10  9  9
 10 10 18 15 33 25 38 37 37 38 33 36 27 30 22 24 15 19 13 14 12 12 10 11
  9 10  9  9  9  9  9  9]"
2024-09-02 21:03:13.402273,"(90, 15.0)","(1987, 15.0)","[21 23 21 22 24 22 28 27 27 27 26 26 26 26 25 26 23 24 22 22 20 21 19 20
 17 18 16 16 14 15 12 13 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 15  9 15 16 18 16 25 22 25 26 33 27 38 35 47 42 58 53 66 62 67 67 64 66
 59 62 54 56 50 52 44 47 38 40 31 31 29 30 26 28 23 24 19 21 16 18 14 15
 12 13 11 11 10 10  9  9]"
2024-09-02 21:03:27.460732,"(79.58, 13.7263)","(1883, 2697)","[24 26 21 23 21 21 24 23 22 23 22 22 22 22 21 21 19 20 17 18 14 16 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 14  9 17 15 20 18 25 23 29 27 36 32 42 39 53 47 63 59 69 66 70 70 68 69
 63 66 58 60 52 55 45 49 38 41 32 33 28 30 23 25 18 20 14 16 12 13 10 11
  8  9  8  8  9  9  9  9]"
2024-09-02 21:03:41.220660,"(67.53, 12.9862)","(1771, 2701)","[25 27 21 24 19 20 18 18 20 19 22 22 21 22 18 20 17 18 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 17 11 23 20 31 27 37 34 44 40 56 50 65 62 70 68 70 71 68 70
 63 66 57 60 50 54 42 46 34 38 28 30 23 26 19 21 16 18 14 15 13 13 11 12
 10 10  9  9  9  9  9  9]"
2024-09-02 21:03:55.183113,"(54.66, 12.8723)","(1655, 2704)","[26 28 23 25 19 21 19 19 20 19 22 22 21 22 18 19 17 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 23 18 31 28 37 34 45 41 58 52 67 64 70 69 70 71 68 69
 63 65 57 60 51 54 43 47 36 40 29 32 24 27 20 22 16 18 14 15 13 14 12 12
 12 12 12 12 11 11 11 11]"
2024-09-02 21:04:08.937941,"(42.19, 13.4003)","(1547, 2698)","[27 29 24 26 22 22 24 23 23 24 23 23 24 24 23 24 22 23 20 21 18 19 15 17
 13 14 12 13 10 11 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 14 11
 18 16 22 20 25 24 28 27 31 30 35 33 46 40 60 54 68 65 71 70 71 71 68 70
 64 66 59 61 53 56 47 50 40 44 34 34 30 32 26 28 23 25 20 21 17 18 15 16
 13 14 12 13 12 12 11 11]"
2024-09-02 21:04:22.700896,"(30.0, 15.0)","(1440, 2684)","[26 29 23 25 22 22 24 24 23 24 22 22 21 22 17 19 17 17 17 17 16 16 14 15
 14 14 13 13 10 11 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 13  9 15 14 11 11 10 11
  9  9 20 15 24 23 25 22 32 30 33 33 46 39 60 54 67 65 68 68 67 67 64 66
 59 62 53 56 45 49 37 41 30 34 27 29 23 25 20 22 17 19 15 16 12 13 11 12
 10 10  9  9  9  9  9  9]"
2024-09-02 21:04:36.260866,"(19.58, 13.7263)","(1345, 2695)","[27 30 23 26 23 22 27 26 27 27 26 26 26 26 26 26 24 25 23 24 22 22 19 21
 17 18 16 16 14 15 12 13 11 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 10 10  9  9 10  9 16 11 19 18
 21 19 28 24 32 30 30 31 30 29 32 31 47 39 62 55 68 67 69 69 68 68 65 67
 61 63 56 58 50 53 43 47 38 40 33 34 30 31 26 28 23 24 20 21 17 19 16 16
 14 15 13 13 12 13 12 12]"
2024-09-02 21:04:50.022263,"(7.53, 12.9863)","(1226, 2701)","[26 28 22 24 22 21 27 25 26 26 25 25 25 25 25 25 24 24 22 23 20 21 17 19
 15 16 12 13 11 11 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 16 11 17 16
 21 18 27 25 30 29 30 30 30 30 30 31 45 37 61 55 68 66 68 68 67 67 64 65
 59 62 54 57 48 51 42 45 36 39 31 33 27 29 23 25 19 21 16 18 14 15 11 12
 10 10  9  9  9  9  9  9]"
2024-09-02 21:05:03.983091,"(-5.34, 12.8722)","(1116, 2702)","[24 27 21 23 22 21 26 25 25 26 24 25 24 24 24 24 22 23 20 21 17 19 15 16
 12 13 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 15 11
 19 16 26 23 28 27 29 28 31 31 30 31 44 36 61 54 67 65 67 67 65 66 61 63
 57 59 51 54 44 47 38 41 31 36 29 30 25 27 22 23 19 20 16 18 14 15 13 14
 12 12 11 11 10 10 10 10]"
2024-09-02 21:05:18.241635,"(-17.81, 13.4003)","(977, 2696)","[23 25 21 22 24 22 28 27 27 28 26 27 27 27 27 27 25 26 23 24 21 22 19 20
 17 18 15 16 12 13 11 12 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 16 11 17 17
 20 17 27 23 30 29 29 29 29 28 29 29 44 35 60 53 65 65 65 66 62 64 57 60
 52 54 46 49 39 42 30 35 28 30 26 27 23 24 20 21 17 18 15 16 13 14 12 13
 11 12 10 11 10 10 10 10]"
2024-09-02 21:05:32.000161,"(-30.0, 15.0)","(817, 2680)","[20 16 21 22 22 21 24 24 22 23 22 22 22 22 19 21 17 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 21 12 27 27 30 28 40 35 56 49 62 61 61 62 57 59 52 54
 46 49 40 43 34 37 26 31 24 25 21 22 18 19 15 17 13 14 12 13 11 11 10 10
  9 10  9  9  9  9  9  9]"
2024-09-02 21:05:45.552039,"(-40.42, 13.7262)","(672, 2692)","[21 20 21 22 24 22 27 27 26 27 25 26 26 25 25 25 23 24 22 22 21 21 19 20
 18 19 17 17 15 16 13 14 11 12 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 18 15 22 20 21 21 25 23 26 26 38 31 54 48 60 59 60 60 56 58 52 54
 48 50 42 45 35 39 31 33 26 30 24 25 21 22 19 20 17 18 15 16 14 14 12 13
 11 12 10 11  9 10  9  9]"
2024-09-02 21:05:59.311610,"(-52.47, 12.9863)","(501, 2695)","[22 24 21 22 24 22 28 27 27 28 27 27 28 27 27 28 25 26 24 25 23 23 21 22
 19 20 17 18 16 16 14 15 12 13 11 12 12 12 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 14  9 18 16 22 21 22 22 22 22 21 22 33 26 51 43 57 56 57 58 54 56 50 52
 47 49 40 44 34 37 31 32 25 29 23 24 21 22 19 20 17 18 15 16 13 14 13 13
 12 12 11 11 10 10 10 10]"
2024-09-02 21:06:13.278556,"(-65.34, 12.8722)","(322, 2696)","[22 23 21 22 24 22 28 27 28 28 27 27 28 28 27 28 26 27 24 25 23 24 21 22
 19 20 16 18 13 15 11 12 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 13  9 18 15 23 21 24 24 23 23 20 22 28 23 48 40 55 54 56 56 53 55 50 51
 45 48 38 42 32 35 25 30 24 25 20 22 17 19 16 16 14 15 13 14 12 12 11 11
 10 11  9 10  9  9  9  9]"
2024-09-02 21:06:27.539805,"(-77.81, 13.4004)","(153, 2692)","[22 23 21 22 25 22 29 28 28 29 27 27 28 27 27 27 26 26 24 25 23 24 22 22
 20 21 18 19 16 17 14 15 13 13 12 12 12 12 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 13  9 18 16 22 20 21 22 19 19 21 20 31 25 48 41 56 54 56 57 53 55 48 51
 43 46 38 41 34 36 29 32 24 27 22 23 19 20 17 18 15 16 14 15 13 14 12 13
 11 11 10 10  9 10  9  9]"
2024-09-02 21:06:41.299928,"(-90, 15.0)","(3, 2677)","[20 13 22 22 24 23 24 25 22 21 24 23 24 24 21 23 17 17 16 17 15 16 13 14
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 20 15 22 21 28 25 44 37 52 51 53 53 49 51 46 48
 43 44 41 42 36 39 29 32 23 26 21 22 19 20 17 18 14 15 12 13 11 12 10 11
  9 10  9  9  9  9  9  9]"
2024-09-02 21:07:17.070345,"(79.58, -18.726300000000002)","(1882, -18.726300000000002)","[20 10 21 22 20 20 19 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 27 20 35 32 36 36 36 36 35 35 31 33 25 28 22 23 20 21 15 19
 13 14 12 13 12 12 13 12 14 15 18 14 28 23 33 32 33 34 32 33 30 31 28 29
 27 28 24 26 26 24 30 29 31 31 30 31 29 30 27 28 26 26 20 20 19 20 17 18
 16 16 14 15 12 13 11 11]"
2024-09-02 21:07:31.341928,"(67.53, -17.9863)","(1770, 3034)","[20 10 21 22 20 20 19 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 14 11 24 20 31 28 36 34 36 36 34 35 32 33 31 31 32 32 30 31
 25 28 21 23 16 16 16 16 16 16 16 16 29 24 36 33 37 38 36 37 34 35 33 33
 33 33 29 31 22 27 22 22 22 22 22 22 22 22 21 22 19 20 16 18 14 15 13 14
 12 12 11 12 10 11  9 10]"
2024-09-02 21:07:45.305482,"(54.66, -17.8722)","(1655, 3031)","[20 11 21 22 20 20 19 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 12 10 22 17 29 27 32 31 32 32 29 31
 28 28 30 28 33 32 33 33 31 32 28 30 24 26 18 22 18 18 18 18 21 18 28 25
 29 30 27 29 19 25 19 19 20 19 20 20 20 20 24 20 29 27 30 30 28 29 21 26
 19 20 17 18 16 16 14 15]"
2024-09-02 21:07:59.061512,"(42.19, -18.4003)","(1546, 3038)","[20  7 21 22 20 20 19 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 17  9 25 21 29 28 30 30 29 30 28 29 26 27 32 30 32 33 30 31 28 29 26 27
 25 26 24 24 26 25 24 25 23 24 18 18 16 17 14 15 14 14 13 14 13 13 13 13
 13 13 12 13 11 12 10 10]"
2024-09-02 21:08:12.822309,"(30.0, -20.0)","(1439, 3054)","[20  5 21 22 20 20 19 20 20 19 22 22 21 22 19 20 18 18 16 17 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 17 17 20 18 28 23 34 32 35 34 39 37
 40 41 38 39 35 37 31 33 30 30 29 30 28 28 26 27 21 25 21 21 20 20 18 19
 16 17 13 14 12 13 12 12]"
2024-09-02 21:08:26.369784,"(19.58, -18.7262)","(1344, 3044)","[20 11 21 22 20 20 19 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 16 12 21 19 25 23
 29 28 31 30 32 31 33 32 33 33 32 32 31 31 28 29 31 27 38 35 39 39 38 38
 39 38 38 39 42 40 43 43 42 43 37 40 34 35 31 33 26 29 24 25 22 23 21 21
 21 21 21 21 21 21 26 21]"
2024-09-02 21:08:41.133382,"(7.53, -17.9863)","(1225, 3041)","[20  2 21 22 19 20 19 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 17 13 20 19 19 19
 18 18 24 19 37 30 47 43 49 50 47 49 42 44 39 41 35 37 34 34 33 33 32 33
 30 31 28 29 23 23 23 23 28 23 29 29 30 29 32 32 31 32 27 29 22 23 21 21
 20 20 20 20 19 19 17 18]"
2024-09-02 21:08:55.100428,"(-5.34, -17.8721)","(1120, 3039)","[23 23 24 25 22 23 19 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 11 10 17 14 19 19 17 18 10 16
 23  9 41 32 52 48 55 54 54 55 54 54 51 52 47 49 42 45 38 40 36 37 33 34
 29 32 25 26 24 24 23 23 22 22 35 29 41 39 41 41 37 40 31 34 24 25 23 23
 22 22 21 22 20 21 18 19]"
2024-09-02 21:09:09.867479,"(-17.81, -18.4003)","(976, 3042)","[20  7 21 22 20 20 19 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 12 10 24 15 36 31 38 37 36 37
 31 34 30 29 39 34 40 40 39 40 37 38 36 36 35 36 33 34 31 32 29 30 27 28
 22 25 20 21 18 19 22 18 28 25 31 30 30 31 27 28 23 26 18 19 16 17 14 15
 12 13 11 12 10 11  9 10]"
2024-09-02 21:09:23.632460,"(-30.0, -20.0)","(817, 3058)","[20 10 21 22 20 20 19 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 18 15 20 20 18 20
 16 17 15 15 10 10 10 10 18 10 19 19 23 20 25 25 24 25 21 23 18 20 13 17
 12 13 10 11  9 10  9  9]"
2024-09-02 21:09:37.191410,"(-40.42, -18.7262)","(672, 3044)","[20 11 21 22 20 20 19 19 20 19 22 22 21 22 18 19 17 17 16 16 14 15 14 14
 14 14 13 13 11 12 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 22 17 34 28 41 39 42 42 40 41 36 38
 32 34 28 30 25 27 17 23 23 17 23 23 18 18 18 18 18 18 16 17 15 15 14 15
 14 14 13 13 12 12 11 11]"
2024-09-02 21:09:50.955717,"(-52.47, -17.9863)","(502, 3036)","[20 11 21 22 19 20 19 19 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 30 23 36 34 37 37 35 36 32 34 29 30
 27 27 25 26 22 24 16 22 16 16 16 16 14 15 13 14 11 12 10 11  9  9  7  8
  7  7  8  7  9  9  9  9]"
2024-09-02 21:10:04.928458,"(-65.34, -17.8722)","(322, 3035)","[20 10 21 22 19 20 19 19 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 15 11 18 17 18 19 17 18 15 16
 14 15 17 15 22 19 27 24 32 30 32 33 28 30 24 26 19 21 14 15 12 13 11 12
 10 11  9 10  9  9  9  9]"
2024-09-02 21:10:18.692252,"(-77.81, -18.400399999999998)","(153, 3040)","[20  4 21 22 19 20 19 19 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10  9 10  9  9
 10 10  9  9 20 15 28 25 31 31 29 31 24 27 20 22 17 18 12 13 11 12 10 10
  9  9  8  8  9  9  9  9]"
2024-09-02 21:10:54.259963,"(90, 18.0)","(1986, 18.0)","[20 11 21 22 20 20 22 21 22 22 22 22 22 22 22 22 23 23 22 23 22 22 21 21
 20 20 19 19 18 18 16 17 14 15 13 13 12 12 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 18 16 19 17 32 23 44 39 47 46 44 46
 40 41 37 39 32 34 28 30 24 26 19 20 16 18 14 15 12 13 10 11  9 10  8  8
  7  7  8  7  9  9  9  9]"
